129.200  -0.7946141081 -0.5006605782 
129.300  -0.7955728606 -0.4989348236 
129.400  -0.7965316132 -0.4972090691 
129.500  -0.7974903657 -0.495675065 
129.600  -0.7984491182 -0.4939493104 
129.700  -0.7994078708 -0.4922235558 
129.800  -0.8003666233 -0.4906895518 
129.900  -0.8013253759 -0.4889637972 
130.000  -0.8022841284 -0.4872380426 
130.100  -0.803242881 -0.485512288 
130.200  -0.8042016335 -0.483978284 
130.300  -0.805160386 -0.4822525294 
130.400  -0.8061191386 -0.4805267748 
130.500  -0.8070778911 -0.4788010202 
130.600  -0.8080366437 -0.4770752657 
130.700  -0.8089953962 -0.4755412616 
130.800  -0.8099541488 -0.473815507 
130.900  -0.8109129013 -0.4720897524 
131.000  -0.8116799033 -0.4703639978 
131.100  -0.8126386559 -0.4686382433 
131.200  -0.8135974084 -0.4669124887 
131.300  -0.814556161 -0.4653784846 
131.400  -0.8155149135 -0.46365273 
131.500  -0.8162819155 -0.4619269755 
131.600  -0.8172406681 -0.4602012209 
131.700  -0.8181994206 -0.4584754663 
131.800  -0.8189664227 -0.4567497117 
131.900  -0.8199251752 -0.4550239572 
132.000  -0.8208839278 -0.4532982026 
132.100  -0.8216509298 -0.451572448 
132.200  -0.8226096823 -0.4498466934 
132.300  -0.8235684349 -0.4481209388 
132.400  -0.8243354369 -0.4463951843 
132.500  -0.8252941895 -0.4446694297 
132.600  -0.8260611915 -0.4429436751 
132.700  -0.827019944 -0.4412179205 
132.800  -0.8277869461 -0.4394921659 
132.900  -0.8287456986 -0.4377664114 
133.000  -0.8295127006 -0.4360406568 
133.100  -0.8304714532 -0.4343149022 
133.200  -0.8312384552 -0.4325891476 
133.300  -0.8321972078 -0.4308633931 
133.400  -0.8329642098 -0.4291376385 
133.500  -0.8337312118 -0.4272201334 
133.600  -0.8346899644 -0.4254943788 
133.700  -0.8354569664 -0.4237686242 
133.800  -0.836415719 -0.4220428697 
133.900  -0.837182721 -0.4203171151 
134.000  -0.837949723 -0.4185913605 
134.100  -0.8387167251 -0.4168656059 
134.200  -0.8396754776 -0.4149481008 
134.300  -0.8404424796 -0.4132223463 
134.400  -0.8412094817 -0.4114965917 
134.500  -0.8419764837 -0.4097708371 
134.600  -0.8429352363 -0.4080450825 
134.700  -0.8437022383 -0.4061275774 
134.800  -0.8444692403 -0.4044018229 
134.900  -0.8452362424 -0.4026760683 
135.000  -0.8460032444 -0.4009503137 
135.100  -0.8467702464 -0.3990328086 
135.200  -0.8475372485 -0.397307054 
135.300  -0.8483042505 -0.3955812995 
135.400  -0.8490712525 -0.3938555449 
135.500  -0.8498382546 -0.3919380398 
135.600  -0.8506052566 -0.3902122852 
135.700  -0.8513722586 -0.3884865306 
135.800  -0.8521392607 -0.3865690255 
135.900  -0.8529062627 -0.384843271 
136.000  -0.8536732647 -0.3831175164 
136.100  -0.8544402668 -0.3812000113 
136.200  -0.8552072688 -0.3794742567 
136.300  -0.8559742709 -0.3777485021 
136.400  -0.8567412729 -0.3758309971 
136.500  -0.8575082749 -0.3741052425 
136.600  -0.8580835264 -0.3723794879 
136.700  -0.8588505285 -0.3704619828 
136.800  -0.8596175305 -0.3687362282 
136.900  -0.8603845326 -0.3668187231 
137.000  -0.8609597841 -0.3650929686 
137.100  -0.8617267861 -0.3631754635 
137.200  -0.8624937881 -0.3614497089 
137.300  -0.8630690397 -0.3597239543 
137.400  -0.8638360417 -0.3578064492 
137.500  -0.8646030437 -0.3560806947 
137.600  -0.8651782953 -0.3541631896 
137.700  -0.8659452973 -0.352437435 
137.800  -0.8667122993 -0.3505199299 
137.900  -0.8672875509 -0.3487941753 
138.000  -0.8680545529 -0.3468766702 
138.100  -0.8686298044 -0.3451509157 
138.200  -0.8693968065 -0.3432334106 
138.300  -0.869972058 -0.341507656 
138.400  -0.87073906 -0.3395901509 
138.500  -0.8713143115 -0.3376726458 
138.600  -0.8720813136 -0.3359468912 
138.700  -0.8726565651 -0.3340293862 
138.800  -0.8732318166 -0.3323036316 
138.900  -0.8739988187 -0.3303861265 
139.000  -0.8745740702 -0.3286603719 
139.100  -0.8751493217 -0.3267428668 
139.200  -0.8759163238 -0.3248253617 
139.300  -0.8764915753 -0.3230996072 
139.400  -0.8770668268 -0.3211821021 
139.500  -0.8778338288 -0.319264597 
139.600  -0.8784090804 -0.3175388424 
139.700  -0.8789843319 -0.3156213373 
139.800  -0.8795595834 -0.3137038322 
139.900  -0.8801348349 -0.3119780777 
140.000  -0.880901837 -0.3100605726 
140.100  -0.8814770885 -0.3081430675 
140.200  -0.88205234 -0.3064173129 
140.300  -0.8826275916 -0.3044998078 
140.400  -0.8832028431 -0.3025823027 
140.500  -0.8837780946 -0.3008565482 
140.600  -0.8843533461 -0.2989390431 
140.700  -0.8849285977 -0.297021538 
140.800  -0.8855038492 -0.2952957834 
140.900  -0.8860791007 -0.2933782783 
141.000  -0.8866543522 -0.2914607732 
141.100  -0.8872296038 -0.2895432681 
141.200  -0.8878048553 -0.2878175136 
141.300  -0.8883801068 -0.2859000085 
141.400  -0.8889553583 -0.2839825034 
141.500  -0.8893388594 -0.2820649983 
141.600  -0.8899141109 -0.2801474932 
141.700  -0.8904893624 -0.2784217386 
141.800  -0.8910646139 -0.2765042335 
141.900  -0.8916398655 -0.2745867285 
142.000  -0.8920233665 -0.2726692234 
142.100  -0.892598618 -0.2707517183 
142.200  -0.8931738695 -0.2690259637 
142.300  -0.8937491211 -0.2671084586 
142.400  -0.8941326221 -0.2651909535 
142.500  -0.8947078736 -0.2632734484 
142.600  -0.8952831251 -0.2613559434 
142.700  -0.8956666262 -0.2594384383 
142.800  -0.8962418777 -0.2575209332 
142.900  -0.8966253787 -0.2557951786 
143.000  -0.8972006302 -0.2538776735 
143.100  -0.8975841312 -0.2519601684 
143.200  -0.8981593828 -0.2500426633 
143.300  -0.8985428838 -0.2481251583 
143.400  -0.8991181353 -0.2462076532 
143.500  -0.8995016363 -0.2442901481 
143.600  -0.9000768879 -0.242372643 
143.700  -0.9004603889 -0.2404551379 
143.800  -0.9010356404 -0.2385376328 
143.900  -0.9014191414 -0.2366201277 
144.000  -0.9018026424 -0.2347026227 
144.100  -0.902377894 -0.2329768681 
144.200  -0.902761395 -0.231059363 
144.300  -0.903144896 -0.2291418579 
144.400  -0.9037201475 -0.2272243528 
144.500  -0.9041036485 -0.2253068477 
144.600  -0.9044871496 -0.2233893426 
144.700  -0.9048706506 -0.2214718376 
144.800  -0.9052541516 -0.2195543325 
144.900  -0.9058294031 -0.2176368274 
145.000  -0.9062129041 -0.2157193223 
145.100  -0.9065964051 -0.2138018172 
145.200  -0.9069799062 -0.2118843121 
145.300  -0.9073634072 -0.209966807 
145.400  -0.9077469082 -0.2080493019 
145.500  -0.9081304092 -0.2061317969 
145.600  -0.9085139102 -0.2042142918 
145.700  -0.9088974113 -0.2022967867 
145.800  -0.9092809123 -0.2001875311 
145.900  -0.9096644133 -0.198270026 
146.000  -0.9100479143 -0.1963525209 
146.100  -0.9104314153 -0.1944350158 
146.200  -0.9108149163 -0.1925175107 
146.300  -0.9111984174 -0.1906191807 
146.400  -0.9115819184 -0.1887016756 
146.500  -0.9117736689 -0.1867649955 
146.600  -0.9121571699 -0.1848283153 
146.700  -0.9125406709 -0.1828916352 
146.800  -0.9129241719 -0.1809549551 
146.900  -0.913307673 -0.1790182749 
147.000  -0.9134994235 -0.1770815948 
147.100  -0.9138829245 -0.1751257396 
147.200  -0.9142664255 -0.1731890595 
147.300  -0.914458176 -0.1712523793 
147.400  -0.914841677 -0.1693156992 
147.500  -0.915225178 -0.167359844 
147.600  -0.9154169285 -0.1654231639 
147.700  -0.9158004296 -0.1634673087 
147.800  -0.9159921801 -0.1615306285 
147.900  -0.9163756811 -0.1595747733 
148.000  -0.9165674316 -0.1576380932 
148.100  -0.9169509326 -0.155682238 
148.200  -0.9171426831 -0.1537263828 
148.300  -0.9175261841 -0.1517897027 
148.400  -0.9177179347 -0.1498338475 
148.500  -0.9181014357 -0.1478779923 
148.600  -0.9182931862 -0.1459221371 
148.700  -0.9184849367 -0.1439662819 
148.800  -0.9188684377 -0.1420104267 
148.900  -0.9190601882 -0.1400545716 
149.000  -0.9192519387 -0.1380987164 
149.100  -0.9196354397 -0.1361428612 
149.200  -0.9198271902 -0.134187006 
149.300  -0.9200189408 -0.1322311508 
149.400  -0.9202106913 -0.1302752956 
149.500  -0.9205941923 -0.1283002654 
149.600  -0.9207859428 -0.1263444102 
149.700  -0.9209776933 -0.124388555 
149.800  -0.9211694438 -0.1224135248 
149.900  -0.9213611943 -0.1204576696 
150.000  -0.9215529448 -0.1185018144 
150.100  -0.9217446953 -0.1165267841 
150.200  -0.9219364458 -0.114570929 
150.300  -0.9221281964 -0.1125958987 
150.400  -0.9223199469 -0.1106400435 
150.500  -0.9225116974 -0.1086650133 
150.600  -0.9227034479 -0.106689983 
150.700  -0.9228951984 -0.1047341279 
150.800  -0.9230869489 -0.1027590976 
150.900  -0.9232786994 -0.1007840674 
151.000  -0.9234704499 -0.09880903713 
151.100  -0.9236622004 -0.0968340069 
151.200  -0.9238539509 -0.09487815171 
151.300  -0.9238539509 -0.09290312147 
151.400  -0.9240457014 -0.09092809123 
151.500  -0.9242374519 -0.08895306099 
151.600  -0.9244292025 -0.08697803075 
151.700  -0.924620953 -0.08500300051 
151.800  -0.924620953 -0.08302797027 
151.900  -0.9248127035 -0.08105294003 
152.000  -0.925004454 -0.07907790979 
152.100  -0.925004454 -0.0770837045 
152.200  -0.9251962045 -0.07510867426 
152.300  -0.9251962045 -0.07313364402 
152.400  -0.925387955 -0.07115861378 
152.500  -0.9255797055 -0.06918358354 
152.600  -0.9255797055 -0.06718937825 
152.700  -0.925771456 -0.06521434801 
152.800  -0.925771456 -0.06323931777 
152.900  -0.925771456 -0.06124511248 
153.000  -0.9259632065 -0.05927008224 
153.100  -0.9259632065 -0.05727587695 
153.200  -0.926154957 -0.05530084671 
153.300  -0.926154957 -0.05332581647 
153.400  -0.926154957 -0.05133161118 
153.500  -0.9263467075 -0.04935658094 
153.600  -0.9263467075 -0.04736237565 
153.700  -0.9263467075 -0.04538734541 
153.800  -0.9265384581 -0.04339314012 
153.900  -0.9265384581 -0.04139893483 
154.000  -0.9265384581 -0.03942390459 
154.100  -0.9265384581 -0.0374296993 
154.200  -0.9265384581 -0.03543549401 
154.300  -0.9267302086 -0.03346046377 
154.400  -0.9267302086 -0.03146625848 
154.500  -0.9267302086 -0.02947205319 
154.600  -0.9267302086 -0.02749702295 
154.700  -0.9267302086 -0.02550281766 
154.800  -0.9267302086 -0.02350861237 
154.900  -0.9267302086 -0.02151440708 
155.000  -0.9267302086 -0.01953937684 
155.100  -0.9267302086 -0.01753941903 
155.200  -0.9267302086 -0.01554904875 
155.300  -0.9267302086 -0.01355676097 
155.400  -0.9267302086 -0.01156639068 
155.500  -0.9267302086 -0.0095741029 
155.600  -0.9267302086 -0.007581815114 
155.700  -0.9265384581 -0.005589527329 
155.800  -0.9265384581 -0.003597239543 
155.900  -0.9265384581 -0.001603801255 
156.000  -0.9265384581 0.0003894452832 
156.100  -0.9263467075 0.002383458823 
156.200  -0.9263467075 0.004375746609 
156.300  -0.9263467075 0.006369951899 
156.400  -0.9263467075 0.00836415719 
156.500  -0.926154957 0.01035836248 
156.600  -0.926154957 0.01235256777 
156.700  -0.9259632065 0.01434677306 
156.800  -0.9259632065 0.01634289586 
156.900  -0.9259632065 0.01833710115 
157.000  -0.925771456 0.02032555392 
157.100  -0.925771456 0.02231975921 
157.200  -0.9255797055 0.0243139645 
157.300  -0.9255797055 0.02632734484 
157.400  -0.925387955 0.02832155014 
157.500  -0.925387955 0.03031575543 
157.600  -0.9251962045 0.03230996072 
157.700  -0.925004454 0.03430416601 
157.800  -0.925004454 0.0362983713 
157.900  -0.9248127035 0.03829257659 
158.000  -0.924620953 0.04028678188 
158.100  -0.924620953 0.04228098717 
158.200  -0.9244292025 0.04427519246 
158.300  -0.9242374519 0.04626939775 
158.400  -0.9240457014 0.04828277809 
158.500  -0.9240457014 0.05027698338 
158.600  -0.9238539509 0.05227118867 
158.700  -0.9236622004 0.05426539396 
158.800  -0.9234704499 0.05625959925 
158.900  -0.9232786994 0.05825380454 
159.000  -0.9230869489 0.06024800983 
159.100  -0.9228951984 0.06224221513 
159.200  -0.9227034479 0.06423642042 
159.300  -0.9227034479 0.06623062571 
159.400  -0.9225116974 0.06824400605 
159.500  -0.9221281964 0.07023821134 
159.600  -0.9219364458 0.07223241663 
159.700  -0.9217446953 0.07422662192 
159.800  -0.9215529448 0.07622082721 
159.900  -0.9213611943 0.0782150325 
160.000  -0.9211694438 0.08020923779 
160.100  -0.9209776933 0.08220344308 
160.200  -0.9207859428 0.08419764837 
160.300  -0.9204024418 0.08619185366 
160.400  -0.9202106913 0.08818605895 
160.500  -0.9200189408 0.09018026424 
160.600  -0.9198271902 0.09217446953 
160.700  -0.9194436892 0.09416867482 
160.800  -0.9192519387 0.09616288011 
160.900  -0.9190601882 0.09815708541 
161.000  -0.9186766872 0.1001512907 
161.100  -0.9184849367 0.102145496 
161.200  -0.9182931862 0.1041397013 
161.300  -0.9179096852 0.1061339066 
161.400  -0.9177179347 0.1081281119 
161.500  -0.9173344336 0.1101223171 
161.600  -0.9171426831 0.1121165224 
161.700  -0.9167591821 0.1141107277 
161.800  -0.9165674316 0.116085758 
161.900  -0.9161839306 0.1180799633 
162.000  -0.9159921801 0.1200741685 
162.100  -0.9156086791 0.1220683738 
162.200  -0.915225178 0.1240625791 
162.300  -0.9150334275 0.1260567844 
162.400  -0.9146499265 0.1280318147 
162.500  -0.9142664255 0.13002602 
162.600  -0.9138829245 0.1320202252 
162.700  -0.913691174 0.1340144305 
162.800  -0.913307673 0.1359894608 
162.900  -0.9129241719 0.1379836661 
163.000  -0.9125406709 0.1399778714 
163.100  -0.9121571699 0.1419529016 
163.200  -0.9119654194 0.1439471069 
163.300  -0.9115819184 0.1459221371 
163.400  -0.9111984174 0.1479163424 
163.500  -0.9108149163 0.1498913727 
163.600  -0.9104314153 0.1518855779 
163.700  -0.9100479143 0.1538606082 
163.800  -0.9096644133 0.1558548135 
163.900  -0.9092809123 0.1578298437 
164.000  -0.9088974113 0.159824049 
164.100  -0.9085139102 0.1617990792 
164.200  -0.9081304092 0.1637932845 
164.300  -0.9075551577 0.1657683148 
164.400  -0.9071716567 0.167743345 
164.500  -0.9067881557 0.1697183753 
164.600  -0.9064046546 0.1717125805 
164.700  -0.9060211536 0.1736876108 
164.800  -0.9054459021 0.175662641 
164.900  -0.9050624011 0.1776376713 
165.000  -0.9046789001 0.1796127015 
165.100  -0.904295399 0.1816069068 
165.200  -0.9037201475 0.183581937 
165.300  -0.9033366465 0.1855569673 
165.400  -0.902761395 0.1875319975 
165.500  -0.902377894 0.1895070278 
165.600  -0.9019943929 0.191482058 
165.700  -0.9014191414 0.1934762633 
165.800  -0.9010356404 0.1953937684 
165.900  -0.9004603889 0.1973112735 
166.000  -0.9000768879 0.1994205291 
166.100  -0.8995016363 0.2013380341 
166.200  -0.8991181353 0.2032555392 
166.300  -0.8985428838 0.2053647948 
166.400  -0.8979676323 0.2072822999 
166.500  -0.8975841312 0.209199805 
166.600  -0.8970088797 0.2111173101 
166.700  -0.8964336282 0.2132265657 
166.800  -0.8960501272 0.2151440708 
166.900  -0.8954748756 0.2170615759 
167.000  -0.8948996241 0.2189790809 
167.100  -0.8943243726 0.2210883365 
167.200  -0.8939408716 0.2230058416 
167.300  -0.89336562 0.2249233467 
167.400  -0.8927903685 0.2268408518 
167.500  -0.892215117 0.2287583569 
167.600  -0.8916398655 0.2308676125 
167.700  -0.8910646139 0.2327851176 
167.800  -0.8904893624 0.2347026227 
167.900  -0.8899141109 0.2366201277 
168.000  -0.8893388594 0.2385376328 
168.100  -0.8887636078 0.2406468884 
168.200  -0.8881883563 0.2425643935 
168.300  -0.8876131048 0.2444818986 
168.400  -0.8870378533 0.2463994037 
168.500  -0.8864626017 0.2483169088 
168.600  -0.8858873502 0.2504261644 
168.700  -0.8853120987 0.2523436695 
168.800  -0.8845450966 0.2542611745 
168.900  -0.8839698451 0.2561786796 
169.000  -0.8833945936 0.2580961847 
169.100  -0.8828193421 0.2600136898 
169.200  -0.8822440905 0.2619311949 
169.300  -0.8814770885 0.2640404505 
169.400  -0.880901837 0.2659579556 
169.500  -0.8803265855 0.2678754607 
169.600  -0.8795595834 0.2697929657 
169.700  -0.8789843319 0.2717104708 
169.800  -0.8782173299 0.2736279759 
169.900  -0.8776420783 0.275545481 
170.000  -0.8768750763 0.2774629861 
170.100  -0.8762998248 0.2793804912 
170.200  -0.8755328227 0.2812979963 
170.300  -0.8749575712 0.2834072519 
170.400  -0.8741905692 0.285324757 
170.500  -0.8736153177 0.287242262 
170.600  -0.8728483156 0.2891597671 
170.700  -0.8722730641 0.2910772722 
170.800  -0.8715060621 0.2929947773 
170.900  -0.87073906 0.2949122824 
171.000  -0.8701638085 0.2968297875 
171.100  -0.8693968065 0.2987472926 
171.200  -0.8686298044 0.3006647976 
171.300  -0.8678628024 0.3025823027 
171.400  -0.8672875509 0.3044998078 
171.500  -0.8665205488 0.3064173129 
171.600  -0.8657535468 0.308334818 
171.700  -0.8649865448 0.3102523231 
171.800  -0.8642195427 0.3121698282 
171.900  -0.8634525407 0.3140873333 
172.000  -0.8626855387 0.3160048383 
172.100  -0.8619185366 0.3179223434 
172.200  -0.8611515346 0.3198398485 
172.300  -0.8603845326 0.3217573536 
172.400  -0.8596175305 0.3236748587 
172.500  -0.8588505285 0.3255923638 
172.600  -0.8580835264 0.3273181184 
172.700  -0.8573165244 0.3292356234 
172.800  -0.8565495224 0.3311531285 
172.900  -0.8557825203 0.3330706336 
173.000  -0.8550155183 0.3349881387 
173.100  -0.8542485163 0.3369056438 
173.200  -0.8532897637 0.3388231489 
173.300  -0.8525227617 0.340740654 
173.400  -0.8517557597 0.3426581591 
173.500  -0.8509887576 0.3443839136 
173.600  -0.8500300051 0.3463014187 
173.700  -0.849263003 0.3482189238 
173.800  -0.848496001 0.3501364289 
173.900  -0.8475372485 0.352053934 
174.000  -0.8467702464 0.3539714391 
174.100  -0.8458114939 0.3556971936 
174.200  -0.8450444919 0.3576146987 
174.300  -0.8440857393 0.3595322038 
174.400  -0.8433187373 0.3614497089 
174.500  -0.8423599847 0.363367214 
174.600  -0.8415929827 0.3650929686 
174.700  -0.8406342302 0.3670104737 
174.800  -0.8398672281 0.3689279787 
174.900  -0.8389084756 0.3708454838 
175.000  -0.837949723 0.3725712384 
175.100  -0.837182721 0.3744887435 
175.200  -0.8362239685 0.3764062486 
175.300  -0.8352652159 0.3781320032 
175.400  -0.8344982139 0.3800495082 
175.500  -0.8335394613 0.3819670133 
175.600  -0.8325807088 0.3838845184 
175.700  -0.8316219562 0.385610273 
175.800  -0.8308549542 0.3875277781 
175.900  -0.8298962017 0.3894452832 
176.000  -0.8289374491 0.3911710378 
176.100  -0.8279786966 0.3930885428 
176.200  -0.827019944 0.3948142974 
176.300  -0.8260611915 0.3967318025 
176.400  -0.8251024389 0.3986493076 
176.500  -0.8241436864 0.4003750622 
176.600  -0.8231849339 0.4022925673 
176.700  -0.8222261813 0.4040183218 
176.800  -0.8212674288 0.4059358269 
176.900  -0.8203086762 0.407853332 
177.000  -0.8193499237 0.4095790866 
177.100  -0.8183911711 0.4114965917 
177.200  -0.8174324186 0.4132223463 
177.300  -0.8162819155 0.4151398513 
177.400  -0.815323163 0.4168656059 
177.500  -0.8143644105 0.418783111 
177.600  -0.8134056579 0.4205088656 
177.700  -0.8122551549 0.4224263707 
177.800  -0.8112964023 0.4241521253 
177.900  -0.8103376498 0.4260696303 
178.000  -0.8091871467 0.4277953849 
178.100  -0.8082283942 0.4295211395 
178.200  -0.8072696416 0.4314386446 
178.300  -0.8061191386 0.4331643992 
178.400  -0.805160386 0.4350819042 
178.500  -0.804009883 0.4368076588 
178.600  -0.8030511304 0.4387251639 
178.700  -0.8019006274 0.4404509185 
178.800  -0.8009418749 0.4421766731 
178.900  -0.7997913718 0.4440941782 
179.000  -0.7988326193 0.4458199327 
179.100  -0.7976821162 0.4475456873 
179.200  -0.7967233637 0.4494631924 
179.300  -0.7955728606 0.451188947 
179.400  -0.7944223576 0.4529147016 
179.500  -0.793463605 0.4548322066 
179.600  -0.792313102 0.4565579612 
179.700  -0.7911625989 0.4582837158 
179.800  -0.7900120959 0.4600094704 
179.900  -0.7890533433 0.4619269755 
180.000  -0.7879028403 0.46365273 
180.100  -0.7867523372 0.4653784846 
180.200  -0.7856018342 0.4671042392 
180.300  -0.7844513311 0.4688299938 
180.400  -0.7834925786 0.4707474989 
180.500  -0.7823420755 0.4724732534 
180.600  -0.7811915725 0.474199008 
180.700  -0.7800410694 0.4759247626 
180.800  -0.7788905664 0.4776505172 
180.900  -0.7777400633 0.4793762718 
181.000  -0.7765895602 0.4811020263 
181.100  -0.7754390572 0.4828277809 
181.200  -0.7742885541 0.484745286 
181.300  -0.7729463006 0.4864710406 
181.400  -0.7717957975 0.4881967952 
181.500  -0.7706452945 0.4899225497 
181.600  -0.7694947914 0.4916483043 
181.700  -0.7683442884 0.4933740589 
181.800  -0.7671937853 0.4950998135 
181.900  -0.7658515318 0.496825568 
182.000  -0.7647010287 0.4985513226 
182.100  -0.7635505257 0.5002770772 
182.200  -0.7624000226 0.5020028318 
182.300  -0.761057769 0.5037285864 
182.400  -0.759907266 0.5054543409 
182.500  -0.7587567629 0.5071800955 
182.600  -0.7574145094 0.5087140996 
182.700  -0.7562640063 0.5104398542 
182.800  -0.7549217528 0.5121656087 
182.900  -0.7537712497 0.5138913633 
183.000  -0.7524289962 0.5156171179 
183.100  -0.7512784931 0.5173428725 
183.200  -0.7499362395 0.5190686271 
183.300  -0.7487857365 0.5206026311 
183.400  -0.7474434829 0.5223283857 
183.500  -0.7462929799 0.5240541403 
183.600  -0.7449507263 0.5257798949 
183.700  -0.7436084728 0.5275056494 
183.800  -0.7424579697 0.5290396535 
183.900  -0.7411157161 0.5307654081 
184.000  -0.7397734626 0.5324911627 
184.100  -0.7386229595 0.5340251667 
184.200  -0.737280706 0.5357509213 
184.300  -0.7359384524 0.5374766759 
184.400  -0.7345961988 0.53901068 
184.500  -0.7332539453 0.5407364345 
184.600  -0.7321034422 0.5424621891 
184.700  -0.7307611887 0.5439961932 
184.800  -0.7294189351 0.5457219478 
184.900  -0.7280766815 0.5474477023 
185.000  -0.726734428 0.5489817064 
185.100  -0.7253921744 0.550707461 
185.200  -0.7240499209 0.5522414651 
185.300  -0.7227076673 0.5539672196 
185.400  -0.7213654137 0.5555012237 
185.500  -0.7200231602 0.5572269783 
185.600  -0.7186809066 0.5587609824 
185.700  -0.7173386531 0.5604867369 
185.800  -0.7159963995 0.562020741 
185.900  -0.7146541459 0.5637464956 
186.000  -0.7133118924 0.5652804997 
186.100  -0.7117778883 0.5668145037 
186.200  -0.7104356347 0.5685402583 
186.300  -0.7090933812 0.5700742624 
186.400  -0.7077511276 0.5716082664 
186.500  -0.7062171236 0.573334021 
186.600  -0.70487487 0.5748680251 
186.700  -0.7035326164 0.5764020292 
186.800  -0.7021903629 0.5781277837 
186.900  -0.7006563588 0.5796617878 
187.000  -0.6993141052 0.5811957919 
187.100  -0.6977801012 0.5829215465 
187.200  -0.6964378476 0.5844555505 
187.300  -0.695095594 0.5859895546 
187.400  -0.69356159 0.5875235587 
187.500  -0.6922193364 0.5890575627 
187.600  -0.6906853323 0.5907833173 
187.700  -0.6893430788 0.5923173214 
187.800  -0.6878090747 0.5938513255 
187.900  -0.6864668212 0.5953853295 
188.000  -0.6849328171 0.5969193336 
188.100  -0.683398813 0.5984533377 
188.200  -0.6820565595 0.5999873417 
188.300  -0.6805225554 0.6015213458 
188.400  -0.6789885513 0.6030553499 
188.500  -0.6776462978 0.6045893539 
188.600  -0.6761122937 0.606123358 
188.700  -0.6745782896 0.6076573621 
188.800  -0.6730442855 0.6091913661 
188.900  -0.671702032 0.6107253702 
189.000  -0.6701680279 0.6122593743 
189.100  -0.6686340238 0.6137933784 
189.200  -0.6671000198 0.6153273824 
189.300  -0.6655660157 0.6168613865 
189.400  -0.6642237621 0.6183953906 
189.500  -0.6626897581 0.6197376441 
189.600  -0.661155754 0.6212716482 
189.700  -0.6596217499 0.6228056523 
189.800  -0.6580877459 0.6243396563 
189.900  -0.6565537418 0.6258736604 
190.000  -0.6550197377 0.627215914 
190.100  -0.6534857337 0.628749918 
190.200  -0.6519517296 0.6302839221 
190.300  -0.6504177255 0.6318179262 
190.400  -0.6488837215 0.6331601797 
190.500  -0.6471579669 0.6346941838 
190.600  -0.6456239628 0.6362281879 
190.700  -0.6440899587 0.6375704414 
190.800  -0.6425559547 0.6391044455 
190.900  -0.6410219506 0.6404466991 
191.000  -0.6394879465 0.6419807031 
191.100  -0.6377621919 0.6435147072 
191.200  -0.6362281879 0.6448569608 
191.300  -0.6346941838 0.6463909648 
191.400  -0.6329684292 0.6477332184 
191.500  -0.6314344252 0.6492672225 
191.600  -0.6299004211 0.650609476 
191.700  -0.6281746665 0.6519517296 
191.800  -0.6266406624 0.6534857337 
191.900  -0.6251066584 0.6548279872 
192.000  -0.6233809038 0.6563619913 
192.100  -0.6218468997 0.6577042449 
192.200  -0.6201211451 0.6590464984 
192.300  -0.6185871411 0.6605805025 
192.400  -0.6168613865 0.661922756 
192.500  -0.6153273824 0.6632650096 
192.600  -0.6136016278 0.6646072632 
192.700  -0.6120676238 0.6661412672 
192.800  -0.6103418692 0.6674835208 
192.900  -0.6088078651 0.6688257744 
193.000  -0.6070821106 0.6701680279 
193.100  -0.605356356 0.6715102815 
193.200  -0.6038223519 0.6730442855 
193.300  -0.6020965973 0.6743865391 
193.400  -0.6003708427 0.6757287927 
193.500  -0.5988368387 0.6770710462 
193.600  -0.5971110841 0.6784132998 
193.700  -0.5953853295 0.6797555534 
193.800  -0.5936595749 0.6810978069 
193.900  -0.5919338204 0.6824400605 
194.000  -0.5903998163 0.683782314 
194.100  -0.5886740617 0.6851245676 
194.200  -0.5869483071 0.6864668212 
194.300  -0.5852225526 0.6878090747 
194.400  -0.583496798 0.6891513283 
194.500  -0.5817710434 0.6904935818 
194.600  -0.5800452888 0.6918358354 
194.700  -0.5783195342 0.6929863385 
194.800  -0.5765937797 0.694328592 
194.900  -0.5748680251 0.6956708456 
195.000  -0.5731422705 0.6970130991 
195.100  -0.5714165159 0.6981636022 
195.200  -0.5696907614 0.6995058557 
195.300  -0.5679650068 0.7008481093 
195.400  -0.5662392522 0.7021903629 
195.500  -0.5645134976 0.7033408659 
195.600  -0.562787743 0.7046831195 
195.700  -0.5610619885 0.706025373 
195.800  -0.5593362339 0.7071758761 
195.900  -0.5574187288 0.7085181297 
196.000  -0.5556929742 0.7096686327 
196.100  -0.5539672196 0.7110108863 
196.200  -0.5522414651 0.7121613893 
196.300  -0.5505157105 0.7135036429 
196.400  -0.5485982054 0.7146541459 
196.500  -0.5468724508 0.7159963995 
196.600  -0.5451466962 0.7171469025 
196.700  -0.5432291912 0.7184891561 
196.800  -0.5415034366 0.7196396592 
196.900  -0.539777682 0.7207901622 
197.000  -0.5378601769 0.7221324158 
197.100  -0.5361344223 0.7232829188 
197.200  -0.5342169172 0.7244334219 
197.300  -0.5324911627 0.7255839249 
197.400  -0.5307654081 0.7269261785 
197.500  -0.528847903 0.7280766815 
197.600  -0.5271221484 0.7292271846 
197.700  -0.5252046433 0.7303776877 
197.800  -0.5234788888 0.7315281907 
197.900  -0.5215613837 0.7328704443 
198.000  -0.5196438786 0.7340209473 
198.100  -0.517918124 0.7351714504 
198.200  -0.5160006189 0.7363219534 
198.300  -0.5142748643 0.7374724565 
198.400  -0.5123573593 0.7386229595 
